generation,prompt,code,fitness
34,code a subscriber for ROS in c++,"#include ""ros/ros.h""
#include ""std_msgs/String.h""

// Callback function to handle incoming messages
void messageCallback(const std_msgs::String::ConstPtr& msg) {
    ROS_INFO(""Received message: %s"", msg->data.c_str());
}

int main(int argc, char **argv) {
    // Initialize the ROS node
    ros::init(argc, argv, ""subscriber_node"");
    ros::NodeHandle nh;

    // Create a subscriber object
    ros::Subscriber sub = nh.subscribe(""topic_name"", 1000, messageCallback);

    // Spin to receive callback function
    ros::spin();

    return 0;
}",10.710162271781153
37,navigation code a sub subscriber,"#!/usr/bin/env python

import rospy
from geometry_msgs.msg import PoseStamped

class NavigationNode:
    def __init__(self):
        rospy.init_node('navigation_node', anonymous=True)
        rospy.Subscriber('/goal_pose', PoseStamped, self.goal_pose_callback)

    def goal_pose_callback(self, data):
        # Process goal pose data here
        rospy.loginfo(""Received goal pose: x={}, y={}, z={}"".format(data.pose.position.x, 
                                                                   data.pose.position.y, 
                                                                   data.pose.position.z))

    def run(self):
        rospy.spin()

if __name__ == '__main__':
    try:
        nav_node = NavigationNode()
        nav_node.run()
    except rospy.ROSInterruptException:
        pass",0
39,code a sub subscriber,"#!/usr/bin/env python

import rospy
from std_msgs.msg import String

def sensor_data_callback(data):
    rospy.loginfo(""Received sensor data: %s"", data.data)

def listener():
    rospy.init_node('sensor_subscriber', anonymous=True)
    rospy.Subscriber(""/sensor_data"", String, sensor_data_callback)
    rospy.spin()

if __name__ == '__main__':
    listener()",0
43,a c++ subscriber,"#include ""ros/ros.h""
#include ""std_msgs/String.h""

void chatterCallback(const std_msgs::String::ConstPtr& msg)
{
  ROS_INFO(""I heard: [%s]"", msg->data.c_str());
}

int main(int argc, char **argv)
{
  ros::init(argc, argv, ""listener"");
  ros::NodeHandle nh;

  ros::Subscriber sub = nh.subscribe(""chatter"", 1000, chatterCallback);

  ros::spin();

  return 0;
}",10.736095567054388
44,code a subscriber,"#!/usr/bin/env python

import rospy
from std_msgs.msg import String

def callback(data):
    rospy.loginfo(rospy.get_caller_id() + 'I heard %s', data.data)

def listener():
    rospy.init_node('listener', anonymous=True)
    rospy.Subscriber('chatter', String, callback)
    rospy.spin()

if __name__ == '__main__':
    try:
        listener()
    except rospy.ROSInterruptException:
        pass",0
50,code node a subscriber,"#!/usr/bin/env python

import rospy
from std_msgs.msg import String

def callback(data):
    rospy.loginfo(rospy.get_caller_id() + ""I heard %s"", data.data)

def listener():
    rospy.init_node('listener', anonymous=True)
    rospy.Subscriber(""chatter"", String, callback)
    rospy.spin()

if __name__ == '__main__':
    listener()",0
55,code c++ subscriber,"#include ""ros/ros.h""
#include ""std_msgs/String.h""

void messageCallback(const std_msgs::String::ConstPtr& msg)
{
    ROS_INFO(""Received message: %s"", msg->data.c_str());
}

int main(int argc, char** argv)
{
    ros::init(argc, argv, ""subscriber_node"");
    ros::NodeHandle nh;

    ros::Subscriber sub = nh.subscribe(""chatter"", 10, messageCallback); // Subscribing to 'chatter' topic

    ros::spin(); // Keeps the node running

    return 0;
}",10.735686201476504
60,code a sub node,"#!/usr/bin/env python

import rospy

# Import any necessary message types
from std_msgs.msg import String

class SubNode:
    def __init__(self):
        rospy.init_node('sub_node', anonymous=True)

        # Subscribe to a topic
        rospy.Subscriber('topic_name', String, self.callback)

        rospy.spin()

    def callback(self, data):
        # Callback function to process incoming messages
        rospy.loginfo(rospy.get_caller_id() + 'I heard %s', data.data)

if __name__ == '__main__':
    try:
        SubNode()
    except rospy.ROSInterruptException:
        pass",0
61,code a sub in,"#!/usr/bin/env python

import rospy
from std_msgs.msg import String

def sensor_data_callback(data):
    rospy.loginfo(""Received sensor data: %s"", data.data)

def sensor_subscriber():
    rospy.init_node('sensor_subscriber', anonymous=True)
    rospy.Subscriber('/sensor_data', String, sensor_data_callback)
    rospy.spin()

if __name__ == '__main__':
    sensor_subscriber()",0
65,a subscriber,"#!/usr/bin/env python

import rospy
from std_msgs.msg import String

def callback(data):
    rospy.loginfo(""I heard: %s"", data.data)

def listener():
    rospy.init_node('listener', anonymous=True)

    rospy.Subscriber(""topic_name"", String, callback)

    rospy.spin()

if __name__ == '__main__':
    listener()",0
76,sensor code a sub,"#!/usr/bin/env python

import rospy
from std_msgs.msg import Int32
import random

class SensorNode:
    def __init__(self):
        # Initialize ROS node
        rospy.init_node('sensor_node', anonymous=True)

        # Define the publisher to publish sensor data
        self.sensor_pub = rospy.Publisher('sensor_data', Int32, queue_size=10)

    def publish_sensor_data(self):
        # Publishing loop
        rate = rospy.Rate(1)  # 1 Hz
        while not rospy.is_shutdown():
            sensor_value = random.randint(1, 100)  # Generate random sensor data
            rospy.loginfo(""Publishing sensor data: {}"".format(sensor_value))
            self.sensor_pub.publish(sensor_value)
            rate.sleep()

if __name__ == '__main__':
    try:
        sensor_node = SensorNode()
        sensor_node.publish_sensor_data()
    except rospy.ROSInterruptException:
        pass",0
90,code a execution sub subscriber process node,"#!/usr/bin/env python

# Import necessary libraries
import rospy
from std_msgs.msg import String

# Callback function to execute the received process
def execute_process(data):
    rospy.loginfo(""Received process to execute: %s"", data.data)
    
    # Add code here to execute the process

# Main function
def process_subscriber():
    rospy.init_node('process_subscriber', anonymous=True)
    
    # Subscribe to the 'process_topic' topic
    rospy.Subscriber('process_topic', String, execute_process)
    
    rospy.loginfo(""Process subscriber node running..."")

    # Keep the program running until interrupted
    rospy.spin()

if __name__ == '__main__':
    try:
        process_subscriber()
    except rospy.ROSInterruptException:
        pass",0
97,code a sub subscriber node,"#!/usr/bin/env python

import rospy
from std_msgs.msg import String

def callback(data):
    rospy.loginfo(""I heard: %s"", data.data)

def listener():
    rospy.init_node('listener', anonymous=True)
    rospy.Subscriber(""chatter"", String, callback)
    rospy.spin()

if __name__ == '__main__':
    listener()",0
98,code spin c++ subscriber,"#include ""ros/ros.h""
#include ""std_msgs/String.h""

// Callback function to process the received messages
void messageCallback(const std_msgs::String::ConstPtr& msg)
{
    ROS_INFO(""Received message: %s"", msg->data.c_str());
}

int main(int argc, char **argv)
{
    // Initialize the ROS node
    ros::init(argc, argv, ""listener_node"");
    
    // Create a NodeHandle for this node
    ros::NodeHandle nh;
    
    // Subscribe to the ""chatter"" topic with a queue size of 10 and specify the callback function
    ros::Subscriber sub = nh.subscribe(""chatter"", 10, messageCallback);
    
    // Spin function to listen for messages and execute the callback function
    ros::spin();
    
    return 0;
}",9.43419003055582
103,code a sub queue subscriber node,"#!/usr/bin/env python

import rospy
from std_msgs.msg import String

class SubQueueSubscriberNode:
    def __init__(self):
        self.subscriber = rospy.Subscriber('chatter', String, self.callback, queue_size=10)

    def callback(self, msg):
        rospy.loginfo('Received message: %s', msg.data)

def main():
    rospy.init_node('sub_queue_subscriber_node', anonymous=True)
    sub_node = SubQueueSubscriberNode()
    rospy.spin()

if __name__ == '__main__':
    main()",0
130,code c++ localization subscriber,"#include ""ros/ros.h""
#include ""geometry_msgs/PoseStamped.h""

void localizationCallback(const geometry_msgs::PoseStamped::ConstPtr& msg)
{
    // Callback function to process the received localization data
    double x = msg->pose.position.x;
    double y = msg->pose.position.y;
    double z = msg->pose.position.z;

    ROS_INFO(""Received robot pose - x: %f, y: %f, z: %f"", x, y, z);
}

int main(int argc, char **argv)
{
    // Initialize the ROS node
    ros::init(argc, argv, ""LocalizationSubscriber"");
    ros::NodeHandle nh;

    // Create a subscriber for the localization data
    ros::Subscriber sub = nh.subscribe(""robot_pose"", 10, localizationCallback);

    ROS_INFO(""Localization subscriber node started."");

    // Spin to process callbacks
    ros::spin();

    return 0;
}",4.628437021078562
143,execution code a subscriber,"#!/usr/bin/env python

import rospy
from std_msgs.msg import Int32

def counter_callback(msg):
    rospy.loginfo(""Received: %d"", msg.data)

def subscriber_node():
    rospy.init_node('subscriber_node', anonymous=True)
    rospy.Subscriber('/counter', Int32, counter_callback)
    rospy.spin()

if __name__ == '__main__':
    try:
        subscriber_node()
    except rospy.ROSInterruptException:
        pass",0
158,code subscriber,"#!/usr/bin/env python

import rospy
from std_msgs.msg import String

def callback(data):
    rospy.loginfo(""I heard: %s"", data.data)

def listener():
    rospy.init_node(""listener"", anonymous=True)
    rospy.Subscriber(""chatter"", String, callback)
    rospy.spin()

if __name__ == '__main__':
    listener()",0
165,code a in control cpp,"// Include necessary ROS libraries
#include <ros/ros.h>
#include <std_msgs/String.h>

class InControlNode {
public:
    InControlNode() {
        // Initialize ROS node handle
        nh = ros::NodeHandle();

        // Subscribe to the input topic
        input_sub = nh.subscribe(""input_topic"", 10, &InControlNode::inputCallback, this);

        // Publish to the output topic
        output_pub = nh.advertise<std_msgs::String>(""output_topic"", 10);
    }

    // Input topic callback function
    void inputCallback(const std_msgs::String::ConstPtr& msg) {
        // Process the received message (you can perform any operations here)
        
        // Publish the received message to the output topic
        output_pub.publish(msg);
    }

private:
    ros::NodeHandle nh;
    ros::Subscriber input_sub;
    ros::Publisher output_pub;
};

int main(int argc, char** argv) {
    // Initialize the ROS node
    ros::init(argc, argv, ""in_control_node"");

    // Create an instance of InControlNode
    InControlNode inControlNode;

    // Spin to process callbacks
    ros::spin();

    return 0;
}",5.4213381186113025
170,code a sub sub subscriber process node,"#!/usr/bin/env python

# ROS Sub Sub Subscriber Node

import rospy
from std_msgs.msg import String

def sub_sub_callback(data):
    rospy.loginfo(""Sub Sub Subscriber Received: %s"", data.data)

def sub_sub_subscriber_node():
    # Initialize the node
    rospy.init_node('sub_sub_subscriber_node', anonymous=True)
    
    # Subscribe to the sub_sub_topic
    rospy.Subscriber('sub_sub_topic', String, sub_sub_callback)
    
    # Spin to listen for incoming messages
    rospy.spin()

if __name__ == '__main__':
    try:
        sub_sub_subscriber_node()
    except rospy.ROSInterruptException:
        pass",0
172,code,"#!/usr/bin/env python

import rospy
from std_msgs.msg import String

class MyROSNode():
    def __init__(self):
        rospy.init_node('my_ros_node', anonymous=True)
        self.pub = rospy.Publisher('my_topic', String, queue_size=10)
        rospy.Subscriber('my_topic', String, self.callback)

    def callback(self, data):
        rospy.loginfo('Received: %s', data.data)

    def run(self):
        rate = rospy.Rate(1)  # 1 Hz
        while not rospy.is_shutdown():
            msg = ""Hello, ROS!""
            self.pub.publish(msg)
            rate.sleep()

if __name__ == '__main__':
    node = MyROSNode()
    try:
        node.run()
    except rospy.ROSInterruptException:
        pass",0
174,code robot a subscriber,"#!/usr/bin/env python

import rospy
from geometry_msgs.msg import Point

def robot_position_callback(data):
    rospy.loginfo(""Robot position - x: %f, y: %f, z: %f"", data.x, data.y, data.z)

def robot_position_subscriber():
    rospy.init_node('robot_position_subscriber', anonymous=True)
    rospy.Subscriber(""/robot_position"", Point, robot_position_callback)
    rospy.spin()

if __name__ == '__main__':
    robot_position_subscriber()",0
198,code interface a subscriber,"#!/usr/bin/env python

import rospy
from std_msgs.msg import String

def callback(data):
    rospy.loginfo(""Received data: %s"", data.data)

def listener():
    rospy.init_node('listener', anonymous=True)
    rospy.Subscriber(""chatter"", String, callback)
    rospy.spin()

if __name__ == '__main__':
    try:
        listener()
    except rospy.ROSInterruptException:
        pass",0
203,code navigation c++ subscriber,"#include <ros/ros.h>
#include <geometry_msgs/Twist.h>

void twistCallback(const geometry_msgs::Twist::ConstPtr& msg) {
    // Do something with the received Twist message
    ROS_INFO(""Received linear velocity: %f, angular velocity: %f"",
             msg->linear.x, msg->angular.z);
    // Add your navigation logic here
}

int main(int argc, char **argv) {
    ros::init(argc, argv, ""navigation_subscriber_node"");
    ros::NodeHandle nh;

    // Create a subscriber to receive Twist messages
    ros::Subscriber sub = nh.subscribe<geometry_msgs::Twist>(""cmd_vel"", 1000, twistCallback);

    // Spin to wait for incoming messages
    ros::spin();

    return 0;
}",4.6507848701506544
204,code a sub sub subscriber,"#!/usr/bin/env python

import rospy
from std_msgs.msg import String

def sub_subscriber_callback(data):
    rospy.loginfo(""Received data: %s"", data.data)

def sub_subscriber():
    rospy.init_node('sub_subscriber', anonymous=True)
    rospy.Subscriber(""sub_topic"", String, sub_subscriber_callback)
    rospy.spin()

if __name__ == '__main__':
    try:
        sub_subscriber()
    except rospy.ROSInterruptException:
        pass",0
227,code interface subscriber,"#!/usr/bin/env python

import rospy
from std_msgs.msg import String

# Callback function to process received messages
def message_callback(data):
    rospy.loginfo(""Received message: %s"", data.data)

def subscriber_node():
    # Initialize ROS node
    rospy.init_node('subscriber_node', anonymous=True)

    # Subscribe to a topic named 'chatter' with message type 'String'
    rospy.Subscriber('chatter', String, message_callback)

    rospy.loginfo(""Subscriber node initialized and listening for messages."")

    # Keep node running until interrupted
    rospy.spin()

if __name__ == '__main__':
    try:
        subscriber_node()
    except rospy.ROSInterruptException:
        pass",0
228,code a a subscriber,"#!/usr/bin/env python

import rospy
from std_msgs.msg import String

def callback(data):
    rospy.loginfo(""Received sensor data: %s"", data.data)

def listener():
    rospy.init_node('sensor_subscriber', anonymous=True)
    rospy.Subscriber('/sensor_data', String, callback)
    rospy.spin()

if __name__ == '__main__':
    listener()",0
242,code a sub in ROS in c++,"#include <ros/ros.h>
#include <sensor_msgs/Imu.h>

void imuCallback(const sensor_msgs::Imu::ConstPtr& msg)
{
    // Print out the received orientation data
    ROS_INFO(""Received Orientation: [x=%f, y=%f, z=%f, w=%f]"", 
             msg->orientation.x, msg->orientation.y, msg->orientation.z, msg->orientation.w);
}

int main(int argc, char** argv)
{
    // Initialize the ROS node
    ros::init(argc, argv, ""imu_subscriber_node"");
    ros::NodeHandle nh;

    // Subscribe to the ""/sensor_data"" topic with a queue size of 10
    ros::Subscriber sub = nh.subscribe<sensor_msgs::Imu>(""/sensor_data"", 10, imuCallback);

    // Spin to keep the node running
    ros::spin();

    return 0;
}",2.482158099819407
249,code a sensor subscriber,"#!/usr/bin/env python

import rospy
from sensor_msgs.msg import LaserScan

class SensorSubscriber:
    def __init__(self):
        rospy.init_node('sensor_subscriber', anonymous=True)
        rospy.Subscriber(""/scan"", LaserScan, self.sensor_callback)
        rospy.spin()

    def sensor_callback(self, data):
        # Process sensor data
        ranges = data.ranges
        intensities = data.intensities

        # Example: Print the first range value
        rospy.loginfo(""First range value: {}"".format(ranges[0]))

if __name__ == '__main__':
    try:
        SensorSubscriber()
    except rospy.ROSInterruptException:
        pass",0
259,task code a subscriber,"#!/usr/bin/env python

import rospy
from std_msgs.msg import String

def callback(data):
    rospy.loginfo(""Received sensor data: %s"", data.data)

def subscriber_node():
    rospy.init_node('subscriber_node', anonymous=True)
    rospy.Subscriber('/sensor_data', String, callback)
    rospy.spin()

if __name__ == '__main__':
    try:
        subscriber_node()
    except rospy.ROSInterruptException:
        pass",0
265,code rate a subscriber,"#!/usr/bin/env python

import rospy
from std_msgs.msg import Int32

def callback(data):
    rospy.loginfo(""Received: %s"", data.data)

def listener():
    rospy.init_node('listener', anonymous=True)
    rospy.Subscriber(""chatter"", Int32, callback)
    rospy.spin()

if __name__ == '__main__':
    listener()",0
272,code mapping a subscriber,"#!/usr/bin/env python

import rospy
from std_msgs.msg import String

def callback(data):
    # Callback function to handle incoming messages
    rospy.loginfo(""Received data: %s"", data.data)

def subscriber_node():
    # Initialize ROS node
    rospy.init_node('subscriber_node', anonymous=True)

    # Subscribe to the 'topic_name' topic using the message type 'String'
    rospy.Subscriber('topic_name', String, callback)

    # Spin to keep the node running
    rospy.spin()

if __name__ == '__main__':
    subscriber_node()",0
295,code navigation a subscriber,"#!/usr/bin/env python

import rospy
from nav_msgs.msg import Odometry

class NavigationSubscriber:
    def __init__(self):
        rospy.init_node('navigation_subscriber', anonymous=True)
        rospy.Subscriber('/odom', Odometry, self.odometry_callback)

    def odometry_callback(self, msg):
        # Process the received odometry data
        position_x = msg.pose.pose.position.x
        position_y = msg.pose.pose.position.y
        orientation_z = msg.pose.pose.orientation.z
        orientation_w = msg.pose.pose.orientation.w

        # Print the received data
        rospy.loginfo(""Position (x,y): ({},{})"".format(position_x, position_y))
        rospy.loginfo(""Orientation (z,w): ({},{})"".format(orientation_z, orientation_w))

    def run(self):
        rospy.spin()

if __name__ == '__main__':
    navigation_subscriber = NavigationSubscriber()
    navigation_subscriber.run()",0
