generation,prompt,code,fitness
48,Generate a ROS C++ node that calculates and publishes drive wheel based on launch machine parameters.,"#include <ros/ros.h>
#include <std_msgs/Float32.h>
#include <my_pkg/MachineParameters.h>

// Global variables to store machine parameters
double tire_radius; // in meters
double gear_ratio;

// Callback function to fetch machine parameters
void machineParametersCallback(const my_pkg::MachineParameters::ConstPtr& msg) {
    tire_radius = msg->tire_radius;
    gear_ratio = msg->gear_ratio;
}

// Callback function to calculate and publish drive wheel based on machine parameters
void calculateDriveWheel(const ros::TimerEvent& event) {
    // Calculate drive wheel based on the given formula
    // Drive wheel = (tire_radius * 2 * pi) / gear_ratio
    double drive_wheel = (tire_radius * 2 * M_PI) / gear_ratio;

    // Publish the calculated drive wheel
    ros::NodeHandle nh;
    ros::Publisher drive_wheel_pub = nh.advertise<std_msgs::Float32>(""drive_wheel"", 10);
    std_msgs::Float32 drive_wheel_msg;
    drive_wheel_msg.data = drive_wheel;
    drive_wheel_pub.publish(drive_wheel_msg);
}

int main(int argc, char** argv) {
    ros::init(argc, argv, ""drive_wheel_calculator"");
    ros::NodeHandle nh;

    // Subscribe to machine parameters topic
    ros::Subscriber machine_param_sub = nh.subscribe(""machine_parameters"", 10, machineParametersCallback);

    // Set up a timer to calculate and publish drive wheel at a fixed rate
    ros::Timer timer = nh.createTimer(ros::Duration(1.0), calculateDriveWheel);

    ros::spin();

    return 0;
}",0
51,Generate a ROS C++ node that calculates and publishes differential drive wheel on robot parameters.,"#include ""ros/ros.h""
#include ""geometry_msgs/Twist.h""
#include ""std_msgs/Float64.h""

class DifferentialDriveParametersNode {
public:
    DifferentialDriveParametersNode() {
        // Initialize ROS node and subscribe to velocity commands
        nh_ = ros::NodeHandle();
        cmd_vel_sub_ = nh_.subscribe(""cmd_vel"", 1, &DifferentialDriveParametersNode::velocityCallback, this);

        // Advertise wheel parameters
        wheel_radius_pub_ = nh_.advertise<std_msgs::Float64>(""wheel_radius"", 1);
        base_width_pub_ = nh_.advertise<std_msgs::Float64>(""base_width"", 1);
        max_linear_speed_pub_ = nh_.advertise<std_msgs::Float64>(""max_linear_speed"", 1);
        max_angular_speed_pub_ = nh_.advertise<std_msgs::Float64>(""max_angular_speed"", 1);
    }

    void velocityCallback(const geometry_msgs::Twist::ConstPtr& msg) {
        // Calculate wheel parameters based on linear and angular velocities
        double linear_speed = msg->linear.x;
        double angular_speed = msg->angular.z;

        double wheel_radius = linear_speed / angular_speed;
        double base_width = linear_speed / angular_speed;
        double max_linear_speed = fabs(linear_speed);
        double max_angular_speed = fabs(angular_speed);

        // Publish wheel parameters
        std_msgs::Float64 radius_msg, base_width_msg, max_linear_speed_msg, max_angular_speed_msg;
        radius_msg.data = wheel_radius;
        base_width_msg.data = base_width;
        max_linear_speed_msg.data = max_linear_speed;
        max_angular_speed_msg.data = max_angular_speed;

        wheel_radius_pub_.publish(radius_msg);
        base_width_pub_.publish(base_width_msg);
        max_linear_speed_pub_.publish(max_linear_speed_msg);
        max_angular_speed_pub_.publish(max_angular_speed_msg);
    }

private:
    ros::NodeHandle nh_;
    ros::Subscriber cmd_vel_sub_;
    ros::Publisher wheel_radius_pub_;
    ros::Publisher base_width_pub_;
    ros::Publisher max_linear_speed_pub_;
    ros::Publisher max_angular_speed_pub_;
};

int main(int argc, char** argv) {
    ros::init(argc, argv, ""differential_drive_parameters_node"");
    DifferentialDriveParametersNode node;
    ros::spin();
    return 0;
}",4.420634884715604
53,a ROS C++ node that calculates and publishes drive wheel based on robot parameters.,"#include ""ros/ros.h""
#include ""geometry_msgs/Twist.h""

class DriveWheelController {
public:
    DriveWheelController() : nh(""~"") {
        nh.getParam(""max_linear_vel"", max_linear_vel);
        nh.getParam(""max_angular_vel"", max_angular_vel);

        twist_pub = nh.advertise<geometry_msgs::Twist>(""cmd_vel"", 10);

        // Subscribe to velocity command topic
        vel_sub = nh.subscribe(""vel_cmd"", 10, &DriveWheelController::velCallback, this);
    }

    void velCallback(const geometry_msgs::TwistConstPtr& msg) {
        double linear_vel = std::min(msg->linear.x, max_linear_vel);
        double angular_vel = std::min(msg->angular.z, max_angular_vel);

        // Calculate drive wheel commands based on desired velocities
        // Here you can implement your logic for mapping linear and angular velocities to drive wheel commands

        publishDriveWheelCommands(linear_vel, angular_vel);
    }

    void publishDriveWheelCommands(double linear_vel, double angular_vel) {
        geometry_msgs::Twist twist_msg;
        twist_msg.linear.x = linear_vel;
        twist_msg.angular.z = angular_vel;

        twist_pub.publish(twist_msg);
    }

private:
    ros::NodeHandle nh;
    ros::Publisher twist_pub;
    ros::Subscriber vel_sub;

    double max_linear_vel;
    double max_angular_vel;
};

int main(int argc, char** argv) {
    ros::init(argc, argv, ""drive_wheel_controller"");
    DriveWheelController controller;

    ros::spin();

    return 0;
}",3.9859989498365196
55,Generate a ROS C++ node that calculates and publishes differential drive wheel on actuator robot parameters.,"#include <ros/ros.h>
#include <geometry_msgs/Twist.h>
#include <stdio.h>

class DifferentialDriveController {
public:
    DifferentialDriveController() : nh_(""""), left_wheel_vel_(0.0), right_wheel_vel_(0.0) {
        cmd_vel_sub_ = nh_.subscribe(""/cmd_vel"", 1, &DifferentialDriveController::cmdVelCallback, this);
        left_wheel_vel_pub_ = nh_.advertise<std_msgs::Float64>(""/left_wheel_vel"", 1);
        right_wheel_vel_pub_ = nh_.advertise<std_msgs::Float64>(""/right_wheel_vel"", 1);
    }

    void cmdVelCallback(const geometry_msgs::Twist::ConstPtr& msg) {
        // Calculate left and right wheel velocities based on differential drive kinematics
        double linear_vel = msg->linear.x;
        double angular_vel = msg->angular.z;

        left_wheel_vel_ = linear_vel - angular_vel / 2.0;
        right_wheel_vel_ = linear_vel + angular_vel / 2.0;

        publishWheelVelocities();
    }

    void publishWheelVelocities() {
        std_msgs::Float64 left_vel_msg;
        std_msgs::Float64 right_vel_msg;

        left_vel_msg.data = left_wheel_vel_;
        right_vel_msg.data = right_wheel_vel_;

        left_wheel_vel_pub_.publish(left_vel_msg);
        right_wheel_vel_pub_.publish(right_vel_msg);
    }

private:
    ros::NodeHandle nh_;
    ros::Subscriber cmd_vel_sub_;
    ros::Publisher left_wheel_vel_pub_;
    ros::Publisher right_wheel_vel_pub_;

    double left_wheel_vel_;
    double right_wheel_vel_;
};

int main(int argc, char **argv) {
    ros::init(argc, argv, ""differential_drive_controller"");
    DifferentialDriveController controller;

    ros::spin();

    return 0;
}",0
56,Generate a ROS C++ node that calculates and publishes speeds of a differential drive robot.,"#include <ros/ros.h>
#include <geometry_msgs/Twist.h>

class SpeedCalculatorNode {
public:
    SpeedCalculatorNode() {
        cmd_vel_sub_ = nh_.subscribe(""/cmd_vel"", 1, &SpeedCalculatorNode::cmdVelCallback, this);
        speeds_pub_ = nh_.advertise<geometry_msgs::Twist>(""/robot_speeds"", 1);
    }

    void cmdVelCallback(const geometry_msgs::Twist::ConstPtr& cmd_msg) {
        double linear_speed = cmd_msg->linear.x;
        double angular_speed = cmd_msg->angular.z;

        // Calculate speeds based on input velocities
        double left_speed = linear_speed - angular_speed;
        double right_speed = linear_speed + angular_speed;

        // Create and populate the Twist message
        geometry_msgs::Twist speeds_msg;
        speeds_msg.linear.x = left_speed;
        speeds_msg.linear.y = right_speed;

        // Publish the calculated speeds
        speeds_pub_.publish(speeds_msg);
    }

private:
    ros::NodeHandle nh_;
    ros::Subscriber cmd_vel_sub_;
    ros::Publisher speeds_pub_;
};

int main(int argc, char** argv) {
    ros::init(argc, argv, ""speed_calculator_node"");
    SpeedCalculatorNode speed_calculator_node;

    ros::spin();

    return 0;
}",1.5277251935806069
58,Generate a ROS C++ node data that calculates and publishes differential drive wheel velocities a two-wheeled mobile platform.,"#include <ros/ros.h>
#include <geometry_msgs/Twist.h>
#include <std_msgs/Float64.h>

class DiffDriveController {
public:
    DiffDriveController() : nh_(""~"") {
        nh_.param<double>(""wheel_separation"", wheel_sep_, 0.5);
        nh_.param<double>(""wheel_radius"", wheel_radius_, 0.1);

        cmd_sub_ = nh_.subscribe(""/cmd_vel"", 1, &DiffDriveController::cmdVelCallback, this);
        left_wheel_pub_ = nh_.advertise<std_msgs::Float64>(""/left_wheel_velocity"", 1);
        right_wheel_pub_ = nh_.advertise<std_msgs::Float64>(""/right_wheel_velocity"", 1);
    }

    void cmdVelCallback(const geometry_msgs::Twist::ConstPtr& msg) {
        double linear_vel = msg->linear.x;
        double angular_vel = msg->angular.z;

        double left_vel = (2 * linear_vel - angular_vel * wheel_sep_) / (2 * wheel_radius_);
        double right_vel = (2 * linear_vel + angular_vel * wheel_sep_) / (2 * wheel_radius_);

        std_msgs::Float64 left_wheel_vel;
        left_wheel_vel.data = left_vel;
        std_msgs::Float64 right_wheel_vel;
        right_wheel_vel.data = right_vel;

        left_wheel_pub_.publish(left_wheel_vel);
        right_wheel_pub_.publish(right_wheel_vel);
    }

private:
    ros::NodeHandle nh_;
    ros::Subscriber cmd_sub_;
    ros::Publisher left_wheel_pub_;
    ros::Publisher right_wheel_pub_;
    double wheel_sep_;
    double wheel_radius_;
};

int main(int argc, char** argv) {
    ros::init(argc, argv, ""diff_drive_controller"");
    DiffDriveController controller;

    ros::spin();

    return 0;
}",1.479764601993815
59,Generate a ROS C++ node that calculates and publishes differential drive wheel velocities based on robot a two-wheeled mobile platform.,"#include <ros/ros.h>
#include <geometry_msgs/Twist.h>
#include <std_msgs/Float64.h>

class DifferentialDriveController {
public:
    DifferentialDriveController() : nh(""~"") {
        nh.param(""wheel_separation"", wheelSeparation, 0.5);
        
        velSub = nh.subscribe(""cmd_vel"", 1, &DifferentialDriveController::velCallback, this);
        leftWheelVelPub = nh.advertise<std_msgs::Float64>(""left_wheel_velocity"", 1);
        rightWheelVelPub = nh.advertise<std_msgs::Float64>(""right_wheel_velocity"", 1);
    }

    void velCallback(const geometry_msgs::Twist::ConstPtr& msg) {
        double linearVel = msg->linear.x;
        double angularVel = msg->angular.z;

        // Calculate wheel velocities for differential drive robot
        double leftWheelVel = linearVel - (angularVel * wheelSeparation / 2);
        double rightWheelVel = linearVel + (angularVel * wheelSeparation / 2);

        // Publish wheel velocities
        std_msgs::Float64 leftVelMsg, rightVelMsg;
        leftVelMsg.data = leftWheelVel;
        rightVelMsg.data = rightWheelVel;

        leftWheelVelPub.publish(leftVelMsg);
        rightWheelVelPub.publish(rightVelMsg);
    }

private:
    ros::NodeHandle nh;
    ros::Subscriber velSub;
    ros::Publisher leftWheelVelPub;
    ros::Publisher rightWheelVelPub;
    double wheelSeparation;
};

int main(int argc, char** argv) {
    ros::init(argc, argv, ""differential_drive_controller"");
    
    DifferentialDriveController controller;

    ros::spin();

    return 0;
}",0.9815465645291788
61,Generate a ROS C++ node that calculates and publishes differential drive wheel on parameters.,"#include ""ros/ros.h""
#include ""std_msgs/Float32.h""
#include ""geometry_msgs/Twist.h""
#include ""nav_msgs/Odometry.h""
#include <tf/transform_broadcaster.h>

class DifferentialDriveOdometry {
public:
    DifferentialDriveOdometry() : nh(""~"") {
        nh.param<std::string>(""left_wheel_topic"", left_wheel_topic, ""/left_wheel_topic"");
        nh.param<std::string>(""right_wheel_topic"", right_wheel_topic, ""/right_wheel_topic"");
        nh.param<std::string>(""odometry_topic"", odometry_topic, ""/odom"");

        left_wheel_sub = nh.subscribe(left_wheel_topic, 1, &DifferentialDriveOdometry::leftWheelCallback, this);
        right_wheel_sub = nh.subscribe(right_wheel_topic, 1, &DifferentialDriveOdometry::rightWheelCallback, this);
        odometry_pub = nh.advertise<nav_msgs::Odometry>(odometry_topic, 10);
        
        x = 0.0;
        y = 0.0;
        theta = 0.0;
    }

    void leftWheelCallback(const std_msgs::Float32::ConstPtr& msg) {
        // Update left wheel encoder value
        // Calculate new odometry
        // Publish updated odometry
    }

    void rightWheelCallback(const std_msgs::Float32::ConstPtr& msg) {
        // Update right wheel encoder value
        // Calculate new odometry
        // Publish updated odometry
    }

private:
    ros::NodeHandle nh;
    ros::Subscriber left_wheel_sub;
    ros::Subscriber right_wheel_sub;
    ros::Publisher odometry_pub;
    std::string left_wheel_topic;
    std::string right_wheel_topic;
    std::string odometry_topic;
    
    double x;
    double y;
    double theta;
};

int main(int argc, char** argv) {
    ros::init(argc, argv, ""differential_drive_odometry"");
    DifferentialDriveOdometry differential_drive_odometry;
    ros::spin();
    return 0;
}",4.456532152497189
64,Generate a ROS C++ node that calculates and publishes differential wheel based on automaton parameters.,"#include ""ros/ros.h""
#include ""geometry_msgs/Twist.h""
#include ""std_msgs/Float64.h""

class DifferentialWheelCalculator {
public:
    DifferentialWheelCalculator() {
        cmd_vel_sub_ = nh_.subscribe(""/cmd_vel"", 1, &DifferentialWheelCalculator::cmdVelCallback, this);
        wheel_vel_left_pub_ = nh_.advertise<std_msgs::Float64>(""/wheel_vel_left"", 1);
        wheel_vel_right_pub_ = nh_.advertise<std_msgs::Float64>(""/wheel_vel_right"", 1);
    }

    void cmdVelCallback(const geometry_msgs::Twist::ConstPtr& cmd_msg) {
        // Calculate differential wheel velocities based on command velocity (linear and angular)
        double linear_vel = cmd_msg->linear.x;
        double angular_vel = cmd_msg->angular.z;

        // Calculate left and right wheel velocities
        double wheel_base = 0.5; // Distance between the two wheels
        double wheel_radius = 0.1; // Wheel radius

        double left_wheel_vel = (linear_vel - angular_vel * wheel_base) / wheel_radius;
        double right_wheel_vel = (linear_vel + angular_vel * wheel_base) / wheel_radius;

        // Publish left and right wheel velocities
        std_msgs::Float64 left_wheel_msg, right_wheel_msg;
        left_wheel_msg.data = left_wheel_vel;
        right_wheel_msg.data = right_wheel_vel;

        wheel_vel_left_pub_.publish(left_wheel_msg);
        wheel_vel_right_pub_.publish(right_wheel_msg);
    }

private:
    ros::NodeHandle nh_;
    ros::Subscriber cmd_vel_sub_;
    ros::Publisher wheel_vel_left_pub_;
    ros::Publisher wheel_vel_right_pub_;
};

int main(int argc, char** argv) {
    ros::init(argc, argv, ""differential_wheel_calculator"");
    
    DifferentialWheelCalculator calculator;
    
    ros::spin();

    return 0;
}",4.457120943053023
67,Generate a ROS node that calculates and publishes drive wheel based on robot parameters.,"#!/usr/bin/env python

import rospy
from geometry_msgs.msg import Twist
from std_msgs.msg import Float64

class DriveWheelController:
    def __init__(self):
        # Initialize node
        rospy.init_node('drive_wheel_controller')

        # Parameters
        self.wheel_radius = rospy.get_param('~wheel_radius', 0.1)

        # Subscribers
        rospy.Subscriber('/cmd_vel', Twist, self.cmd_vel_callback)

        # Publisher
        self.drive_wheel_pub = rospy.Publisher('/drive_wheel_velocity', Float64, queue_size=10)

    def cmd_vel_callback(self, msg):
        linear_vel = msg.linear.x
        angular_vel = msg.angular.z

        # Calculate drive wheel velocity
        drive_wheel_vel = linear_vel / self.wheel_radius + angular_vel

        # Publish drive wheel velocity
        self.drive_wheel_pub.publish(drive_wheel_vel)

    def run(self):
        rospy.spin()

if __name__ == '__main__':
    try:
        drive_wheel_controller = DriveWheelController()
        drive_wheel_controller.run()
    except rospy.ROSInterruptException:
        pass",0
70,Generate a ROS C++ node that calculates and publishes differential drive based on robot parameters.,"#include <ros/ros.h>
#include <geometry_msgs/Twist.h>
#include <std_msgs/Float64.h>

class DifferentialDriveController {
public:
    DifferentialDriveController() {
        // Initialize ROS node handle
        nh_ = ros::NodeHandle();

        // Subscribe to cmd_vel topic
        cmd_vel_sub_ = nh_.subscribe(""cmd_vel"", 10, &DifferentialDriveController::velCallback, this);

        // Publish left and right wheel velocities
        left_wheel_vel_pub_ = nh_.advertise<std_msgs::Float64>(""left_wheel_vel"", 10);
        right_wheel_vel_pub_ = nh_.advertise<std_msgs::Float64>(""right_wheel_vel"", 10);

        // Initialize wheel parameters
        wheel_base_ = 0.5; // Distance between the two wheels
        wheel_radius_ = 0.1; // Radius of the wheels
    }

    void velCallback(const geometry_msgs::Twist::ConstPtr& msg) {
        double linear_vel = msg->linear.x;
        double angular_vel = msg->angular.z;

        // Calculate left and right wheel velocities based on differential drive kinematics
        double left_wheel_vel = (linear_vel - angular_vel * wheel_base_ / 2) / wheel_radius_;
        double right_wheel_vel = (linear_vel + angular_vel * wheel_base_ / 2) / wheel_radius_;

        // Publish left and right wheel velocities
        std_msgs::Float64 left_vel_msg, right_vel_msg;
        left_vel_msg.data = left_wheel_vel;
        right_vel_msg.data = right_wheel_vel;

        left_wheel_vel_pub_.publish(left_vel_msg);
        right_wheel_vel_pub_.publish(right_vel_msg);
    }

private:
    ros::NodeHandle nh_;
    ros::Subscriber cmd_vel_sub_;
    ros::Publisher left_wheel_vel_pub_;
    ros::Publisher right_wheel_vel_pub_;

    double wheel_base_;
    double wheel_radius_;
};

int main(int argc, char** argv) {
    ros::init(argc, argv, ""differential_drive_controller"");

    // Create an instance of the DifferentialDriveController class
    DifferentialDriveController controller;

    ros::spin();

    return 0;
}",4.437439005627626
71,Generate a ROS C++ node that calculates and publishes drive wheel based system on robot parameters.,"// Include necessary ROS libraries
#include <ros/ros.h>
#include <std_msgs/Float64.h>
#include <geometry_msgs/Twist.h>

class DriveSystemCalculator {
public:
    DriveSystemCalculator() {
        // Subscribe to the topic to get the linear and angular velocities
        twist_sub_ = nh_.subscribe(""cmd_vel"", 1, &DriveSystemCalculator::twistCallback, this);
        
        // Advertise the drive wheel system parameters
        left_wheel_pub_ = nh_.advertise<std_msgs::Float64>(""left_wheel_vel"", 1);
        right_wheel_pub_ = nh_.advertise<std_msgs::Float64>(""right_wheel_vel"", 1);

        // Initialize default parameters
        wheel_base_distance_ = 0.5;  // distance between the wheels in meters
        wheel_radius_ = 0.1;         // wheel radius in meters
    }

    // Callback function to process the linear and angular velocities
    void twistCallback(const geometry_msgs::Twist::ConstPtr& twist_msg) {
        // Calculate the linear and angular velocities
        double linear_vel = twist_msg->linear.x;
        double angular_vel = twist_msg->angular.z;

        // Calculate left and right wheel velocities based on robot parameters
        double left_vel = (linear_vel - angular_vel * wheel_base_distance_ / 2) / wheel_radius_;
        double right_vel = (linear_vel + angular_vel * wheel_base_distance_ / 2) / wheel_radius_;

        // Publish the left and right wheel velocities
        std_msgs::Float64 left_wheel_msg;
        left_wheel_msg.data = left_vel;
        left_wheel_pub_.publish(left_wheel_msg);

        std_msgs::Float64 right_wheel_msg;
        right_wheel_msg.data = right_vel;
        right_wheel_pub_.publish(right_wheel_msg);
    }

private:
    ros::NodeHandle nh_;
    ros::Subscriber twist_sub_;
    ros::Publisher left_wheel_pub_;
    ros::Publisher right_wheel_pub_;

    double wheel_base_distance_;
    double wheel_radius_;
};

int main(int argc, char** argv) {
    // Initialize the ROS node
    ros::init(argc, argv, ""drive_system_calculator_node"");
    
    // Create an instance of DriveSystemCalculator class
    DriveSystemCalculator drive_system_calculator;
    
    // Spin to process callbacks
    ros::spin();

    return 0;
}",4.4201711521115055
74,Generate a ROS C++ node that calculates and publishes differential drive wheel velocities based on on robot parameters.,"#include ""ros/ros.h""
#include ""geometry_msgs/Twist.h""

class DifferentialDriveController {
public:
    DifferentialDriveController() : nh_(""""), private_nh_(""~"") {
        cmd_pub_ = nh_.advertise<geometry_msgs::Twist>(""/cmd_vel"", 10);

        private_nh_.param(""wheel_base"", wheel_base_, 0.5);
        private_nh_.param(""max_speed"", max_speed_, 1.0);
        private_nh_.param(""max_angular_vel"", max_angular_vel_, 1.0);

        vel_sub_ = nh_.subscribe(""/desired_velocity"", 10, &DifferentialDriveController::velocityCallback, this);
    }

    void velocityCallback(const geometry_msgs::Twist::ConstPtr& msg) {
        double linear_vel = msg->linear.x;
        double angular_vel = msg->angular.z;

        double left_wheel_vel = (2 * linear_vel - angular_vel * wheel_base_) / 2;
        double right_wheel_vel = (2 * linear_vel + angular_vel * wheel_base_) / 2;

        // Saturate the wheel velocities
        left_wheel_vel = std::min(std::max(left_wheel_vel, -max_speed_), max_speed_);
        right_wheel_vel = std::min(std::max(right_wheel_vel, -max_speed_), max_speed_);

        publishWheelVelocities(left_wheel_vel, right_wheel_vel);
    }

    void publishWheelVelocities(double left_wheel_vel, double right_wheel_vel) {
        geometry_msgs::Twist cmd_vel;
        cmd_vel.linear.x = left_wheel_vel;
        cmd_vel.linear.y = right_wheel_vel;
        cmd_pub_.publish(cmd_vel);
    }

private:
    ros::NodeHandle nh_;
    ros::NodeHandle private_nh_;

    ros::Publisher cmd_pub_;
    ros::Subscriber vel_sub_;

    double wheel_base_;
    double max_speed_;
    double max_angular_vel_;
};

int main(int argc, char** argv) {
    ros::init(argc, argv, ""differential_drive_controller"");
    DifferentialDriveController controller;

    ros::spin();

    return 0;
}",1.4509907055215097
75,Generate a ROS C++ node that calculates and publishes robot drive wheel based on robot parameters.,"#include <ros/ros.h>
#include <geometry_msgs/Twist.h>
#include <std_msgs/Float64.h>

class RobotDriveWheelCalculator
{
public:
    RobotDriveWheelCalculator()
    {
        // Initialize ROS node handle
        nh_ = ros::NodeHandle(""~"");

        // Subscribe to the cmd_vel topic
        cmd_vel_sub_ = nh_.subscribe(""/cmd_vel"", 10, &RobotDriveWheelCalculator::cmdVelCallback, this);

        // Advertise the drive_wheel_speed topic
        drive_wheel_speed_pub_ = nh_.advertise<std_msgs::Float64>(""/drive_wheel_speed"", 10);
    }

    void cmdVelCallback(const geometry_msgs::Twist::ConstPtr& msg)
    {
        // Calculate drive wheel speed based on linear and angular velocities
        double linear_vel = msg->linear.x;
        double angular_vel = msg->angular.z;

        // Assuming simple calculation based on linear and angular velocities
        double drive_wheel_speed = linear_vel + angular_vel;

        // Publish the calculated drive wheel speed
        std_msgs::Float64 drive_wheel_speed_msg;
        drive_wheel_speed_msg.data = drive_wheel_speed;
        drive_wheel_speed_pub_.publish(drive_wheel_speed_msg);
    }

private:
    ros::NodeHandle nh_;
    ros::Subscriber cmd_vel_sub_;
    ros::Publisher drive_wheel_speed_pub_;
};

int main(int argc, char **argv)
{
    ros::init(argc, argv, ""robot_drive_wheel_calculator"");

    RobotDriveWheelCalculator calculator;

    ros::spin();

    return 0;
}",1.4918399526180002
76,Generate a ROS C++ node that and task publishes differential wheel based on robot parameters.,"#include <ros/ros.h>
#include <geometry_msgs/Twist.h>

class DifferentialWheelController {
public:
    DifferentialWheelController() : nh_(""""), private_nh_(""~"") {
        private_nh_.param<double>(""wheel_radius"", wheel_radius_, 0.05); // default wheel radius = 0.05 meters
        private_nh_.param<double>(""wheel_base"", wheel_base_, 0.2); // default wheel separation distance = 0.2 meters
        private_nh_.param<double>(""max_linear_vel"", max_linear_vel_, 0.5); // default max linear velocity = 0.5 m/s
        private_nh_.param<double>(""max_angular_vel"", max_angular_vel_, 1.0); // default max angular velocity = 1.0 rad/s

        twist_pub_ = nh_.advertise<geometry_msgs::Twist>(""cmd_vel"", 10);
    }

    void publishTwist(double linear_vel, double angular_vel) {
        geometry_msgs::Twist twist_msg;
        twist_msg.linear.x = linear_vel;
        twist_msg.angular.z = angular_vel;
        twist_pub_.publish(twist_msg);
    }

    double limitVelocity(double vel, double max_vel) {
        return (vel > max_vel) ? max_vel : ((vel < -max_vel) ? -max_vel : vel);
    }

    void controlLoop() {
        ros::Rate rate(10); // Loop at 10 Hz

        while (ros::ok()) {
            double linear_vel = calculateLinearVelocity();
            double angular_vel = calculateAngularVelocity();

            linear_vel = limitVelocity(linear_vel, max_linear_vel_);
            angular_vel = limitVelocity(angular_vel, max_angular_vel_);

            publishTwist(linear_vel, angular_vel);

            ros::spinOnce();
            rate.sleep();
        }
    }

    double calculateLinearVelocity() {
        // Insert your differential drive kinematics here to calculate linear velocity
        // Example: linear_vel = <your differential drive kinematics>;
        return 0.0; // dummy value
    }

    double calculateAngularVelocity() {
        // Insert your differential drive kinematics here to calculate angular velocity
        // Example: angular_vel = <your differential drive kinematics>;
        return 0.0; // dummy value
    }

private:
    ros::NodeHandle nh_;
    ros::NodeHandle private_nh_;
    ros::Publisher twist_pub_;

    double wheel_radius_;
    double wheel_base_;
    double max_linear_vel_;
    double max_angular_vel_;
};

int main(int argc, char** argv) {
    ros::init(argc, argv, ""differential_wheel_controller"");
    DifferentialWheelController controller;

    controller.controlLoop();

    return 0;
}",8.482922138728469
77,Generate a ROS C++ node that calculates node and publishes differential wheel wheel velocities based on robot parameters.,"#include <ros/ros.h>
#include <geometry_msgs/Twist.h>

class DifferentialDriveController {
public:
    DifferentialDriveController() : nh_(""~"") {
        nh_.param(""wheel_base"", wheel_base_, 0.5);
        nh_.param(""max_angular_vel"", max_angular_vel_, 1.0);
        nh_.param(""max_linear_vel"", max_linear_vel_, 0.5);

        vel_pub_ = nh_.advertise<geometry_msgs::Twist>(""/cmd_vel"", 10);
        cmd_sub_ = nh_.subscribe(""/desired_cmd_vel"", 10, &DifferentialDriveController::cmdVelCallback, this);
    }

    void cmdVelCallback(const geometry_msgs::Twist::ConstPtr& msg) {
        double linear_vel = std::min(msg->linear.x, max_linear_vel_);
        double angular_vel = std::min(msg->angular.z, max_angular_vel_);

        double left_wheel_vel = (2 * linear_vel - angular_vel * wheel_base_) / 2;
        double right_wheel_vel = (2 * linear_vel + angular_vel * wheel_base_) / 2;

        geometry_msgs::Twist cmd_vel;
        cmd_vel.linear.x = left_wheel_vel;
        cmd_vel.linear.y = right_wheel_vel;

        vel_pub_.publish(cmd_vel);
    }

private:
    ros::NodeHandle nh_;
    ros::Publisher vel_pub_;
    ros::Subscriber cmd_sub_;
    double wheel_base_;
    double max_angular_vel_;
    double max_linear_vel_;
};

int main(int argc, char** argv) {
    ros::init(argc, argv, ""differential_drive_controller"");
    DifferentialDriveController controller;

    ros::spin();

    return 0;
}",1.4947114310769134
79,Generate a ROS C++ node that calculates and publishes drive robot wheel based robot parameters.,"#include ""ros/ros.h""
#include ""std_msgs/Float32.h""

class WheelParametersCalculator {
public:
    WheelParametersCalculator() {
        // Initialize ROS node handle
        nh = ros::NodeHandle();

        // Create publishers for left and right wheel parameters
        left_wheel_pub = nh.advertise<std_msgs::Float32>(""/left_wheel_parameters"", 10);
        right_wheel_pub = nh.advertise<std_msgs::Float32>(""/right_wheel_parameters"", 10);

        // Subscribe to topic for robot base parameters
        base_parameters_sub = nh.subscribe(""/base_parameters"", 10, &WheelParametersCalculator::baseParametersCallback, this);
    }

    void baseParametersCallback(const std_msgs::Float32::ConstPtr& msg) {
        // Calculate left and right wheel parameters based on robot base parameters
        float base_parameter = msg->data;
        float left_wheel_param = base_parameter * 0.8;  // Example calculation
        float right_wheel_param = base_parameter * 0.7; // Example calculation

        // Publish left and right wheel parameters
        std_msgs::Float32 left_wheel_msg;
        left_wheel_msg.data = left_wheel_param;
        left_wheel_pub.publish(left_wheel_msg);

        std_msgs::Float32 right_wheel_msg;
        right_wheel_msg.data = right_wheel_param;
        right_wheel_pub.publish(right_wheel_msg);
    }

private:
    ros::NodeHandle nh;
    ros::Publisher left_wheel_pub;
    ros::Publisher right_wheel_pub;
    ros::Subscriber base_parameters_sub;
};

int main(int argc, char **argv) {
    ros::init(argc, argv, ""wheel_parameters_calculator"");

    WheelParametersCalculator calculator;

    ros::spin();

    return 0;
}",0.7167337069178226
